TradingDay,InstrumentID,LastPrice,PreSettlementPrice,PreClosePrice,PreOpenInterest,OpenPrice,HighestPrice,LowestPrice,Volume,Turnover,OpenInterest,ClosePrice,SettlementPrice,UpperLimitPrice,LowerLimitPrice,PreDelta,CurrDelta,UpdateTime,UpdateMillisec,BidPrice1,BidVolume1,AskPrice1,AskVolume1,AveragePrice,ActionDay
20211008,cu2110,69270.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21035,7315776500.0,36675.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:46:44,500,69250.0,10,69290.0,20,347790.6584264321,20211007
20211008,cu2110,69270.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21035,7315776500.0,36675.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:46:45,0,69250.0,10,69290.0,10,347790.6584264321,20211007
20211008,cu2110,69270.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21035,7315776500.0,36675.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:46:45,500,69260.0,5,69290.0,5,347790.6584264321,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21040,7317508750.0,36675.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:46:46,0,69260.0,5,69290.0,5,347790.3398288973,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21040,7317508750.0,36675.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:46:49,0,69260.0,10,69290.0,5,347790.3398288973,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21040,7317508750.0,36675.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:46:49,500,69260.0,10,69290.0,5,347790.3398288973,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21040,7317508750.0,36675.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:46:50,500,69260.0,15,69290.0,5,347790.3398288973,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21040,7317508750.0,36675.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:46:51,500,69260.0,15,69290.0,5,347790.3398288973,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21040,7317508750.0,36675.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:46:57,0,69260.0,15,69290.0,5,347790.3398288973,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21040,7317508750.0,36675.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:07,500,69260.0,10,69290.0,5,347790.3398288973,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21040,7317508750.0,36675.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:08,500,69260.0,5,69290.0,5,347790.3398288973,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21040,7317508750.0,36675.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:09,0,69260.0,10,69290.0,5,347790.3398288973,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21040,7317508750.0,36675.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:09,500,69260.0,15,69290.0,5,347790.3398288973,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21040,7317508750.0,36675.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:10,0,69260.0,15,69290.0,5,347790.3398288973,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21040,7317508750.0,36675.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:13,500,69270.0,5,69290.0,5,347790.3398288973,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21040,7317508750.0,36675.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:14,0,69270.0,10,69290.0,5,347790.3398288973,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21040,7317508750.0,36675.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:15,500,69270.0,15,69290.0,5,347790.3398288973,20211007
20211008,cu2110,69290.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21040,7317508750.0,36675.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:21,0,69280.0,5,69290.0,5,347790.3398288973,20211007
20211008,cu2110,69280.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21045,7319240750.0,36675.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:22,500,69270.0,10,69290.0,10,347790.009503445,20211007
20211008,cu2110,69280.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21045,7319240750.0,36675.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:23,0,69270.0,5,69290.0,10,347790.009503445,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21110,7341744250.0,36705.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:29,500,69220.0,45,69230.0,25,347785.13737565133,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:30,0,69240.0,5,69290.0,15,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:30,500,69250.0,5,69290.0,15,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:31,0,69250.0,15,69290.0,15,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:34,0,69250.0,10,69290.0,20,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:34,500,69250.0,5,69290.0,40,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:35,0,69250.0,5,69280.0,5,347783.2032174119,20211007
